Date,Ticker,prediction,actual_target,actual_return,portfolio_side
2025-01-30,AAPL,-0.008136063814163208,-0.33582088,-0.0066922335,LONG
2025-01-30,TSLA,-0.1051192656159401,0.58453214,0.010792464,SHORT
2025-01-30,XOM,-0.12238926440477371,-1.2998613,-0.025006896,SHORT
2025-01-31,NVDA,-0.005560159683227539,-0.7405934,-0.028400026,LONG
2025-01-31,AAPL,-0.011265084147453308,-1.0253202,-0.03385593,LONG
2025-01-31,TSLA,-0.10230287164449692,-1.9568298,-0.05170542,SHORT
2025-01-31,XOM,-0.12625224888324738,0.86852807,0.0024337887,SHORT
2025-02-03,NVDA,0.00621524453163147,-0.0077432473,0.017058104,LONG
2025-02-03,GOOGL,-0.01114511489868164,1.0050322,0.025592683,LONG
2025-02-03,META,-0.10696029663085938,-0.8869365,0.009649212,SHORT
2025-02-03,XOM,-0.12798693776130676,1.1482863,0.026799873,SHORT
2025-02-04,NVDA,0.006558284163475037,1.5163538,0.05208597,LONG
2025-02-04,GOOGL,-0.015348106622695923,-1.9398646,-0.07292384,LONG
2025-02-04,META,-0.11464740335941315,0.1030048,0.0009657946,SHORT
2025-02-04,XOM,-0.12393803894519806,0.05618549,-0.0007276379,SHORT
2025-02-05,NVDA,0.0022964924573898315,1.7922121,0.030841853,LONG
2025-02-05,GOOGL,-0.018148809671401978,-0.3375204,0.0014112972,LONG
2025-02-05,META,-0.12182365357875824,0.29130346,0.0101009505,SHORT
2025-02-05,XOM,-0.1221950501203537,-1.3945788,-0.013196085,SHORT
2025-02-06,NVDA,-0.0017842650413513184,1.5298162,0.009014427,LONG
2025-02-06,GOOGL,-0.018136009573936462,-0.8071877,-0.03267227,LONG
2025-02-06,TSLA,-0.0917862206697464,-0.8775976,-0.033928223,SHORT
2025-02-06,XOM,-0.12482830137014389,1.2622855,0.004242304,SHORT
2025-02-07,NVDA,-0.0038599371910095215,0.88646865,0.028728034,LONG
2025-02-07,GOOGL,-0.010790720582008362,-0.1048083,0.0060969396,LONG
2025-02-07,TSLA,-0.08716224133968353,-1.6909227,-0.030114442,SHORT
2025-02-07,XOM,-0.12432077527046204,0.46483207,0.019101968,SHORT
2025-02-10,GOOGL,-0.010182112455368042,-0.08905207,-0.006167242,LONG
2025-02-10,NVDA,-0.01564916968345642,-0.072413355,-0.0057648644,LONG
2025-02-10,TSLA,-0.0813182070851326,-2.4549456,-0.06338212,SHORT
2025-02-10,XOM,-0.12149839848279953,0.42681006,0.006307956,SHORT
2025-02-11,GOOGL,-0.005325451493263245,-0.38159332,-0.009227229,LONG
2025-02-11,NVDA,-0.01605209708213806,-0.5726053,-0.012499987,LONG
2025-02-11,TSLA,-0.06962329149246216,1.5800765,0.024383591,SHORT
2025-02-11,XOM,-0.12277846038341522,-1.5990472,-0.030086817,SHORT
2025-02-12,GOOGL,-0.0016056150197982788,-0.0997581,0.013779156,LONG
2025-02-12,NVDA,-0.016927435994148254,0.8505305,0.03164542,LONG
2025-02-12,TSLA,-0.06707360595464706,2.23846,0.057739716,SHORT
2025-02-12,XOM,-0.12896767258644104,-0.44618142,0.007266092,SHORT
2025-02-13,GOOGL,0.0012513399124145508,-0.53184086,-0.004888812,LONG
2025-02-13,NVDA,-0.022957831621170044,2.1511073,0.026313864,LONG
2025-02-13,TSLA,-0.06784389168024063,-0.13563703,-0.00028096337,SHORT
2025-02-13,XOM,-0.12730762362480164,-0.024019301,0.0010171504,SHORT
2025-02-14,GOOGL,0.003886401653289795,-0.6510229,-0.0078821555,LONG
2025-02-14,NVDA,-0.033177733421325684,0.39942667,0.003961129,LONG
2025-02-14,AVGO,-0.06586088240146637,-1.6684278,-0.019352878,SHORT
2025-02-14,XOM,-0.1278418004512787,1.6050295,0.017553687,SHORT
2025-02-18,GOOGL,0.007522076368331909,0.6257332,0.008162345,LONG
2025-02-18,AAPL,-0.03609198331832886,-0.053109065,0.0016361834,LONG
2025-02-18,XOM,-0.12829746305942535,-0.072192416,0.0014527225,SHORT
2025-02-18,META,-0.13114500045776367,-2.052834,-0.017588502,SHORT
2025-02-19,GOOGL,0.007938653230667114,0.2010401,-0.0038321582,LONG
2025-02-19,AMZN,-0.036058127880096436,-0.5470063,-0.016546793,LONG
2025-02-19,XOM,-0.1263801008462906,1.3332676,0.01541245,SHORT
2025-02-19,META,-0.13310807943344116,-0.32002974,-0.012688845,SHORT
2025-02-20,GOOGL,0.009384393692016602,-0.20510215,-0.026549581,LONG
2025-02-20,AMZN,-0.032431259751319885,-0.3226535,-0.028266344,LONG
2025-02-20,XOM,-0.12279200553894043,0.8119415,-0.011696302,SHORT
2025-02-20,META,-0.13217562437057495,0.5002425,-0.01624847,SHORT
2025-02-21,GOOGL,0.013800084590911865,0.7738067,-0.0022820905,LONG
2025-02-21,AMZN,-0.025999873876571655,-0.14625607,-0.017868664,LONG
2025-02-21,XOM,-0.12174229323863983,1.2178113,0.00523969,SHORT
2025-02-21,META,-0.12544302642345428,-0.42310163,-0.02255864,SHORT
2025-02-24,GOOGL,0.01142379641532898,0.022265743,-0.021366782,LONG
2025-02-24,NVDA,-0.024331077933311462,-0.25823355,-0.028016672,LONG
2025-02-24,META,-0.11006325483322144,0.2524327,-0.01591014,SHORT
2025-02-24,XOM,-0.11789117753505707,0.3397451,-0.013840196,SHORT
2025-02-25,GOOGL,0.012719005346298218,-0.71151906,-0.0153348725,LONG
2025-02-25,AMZN,-0.021452084183692932,0.097718135,0.0072838487,LONG
2025-02-25,META,-0.0865490511059761,0.71863335,0.024638845,SHORT
2025-02-25,XOM,-0.11946974694728851,-0.25091004,-0.0024605426,SHORT
2025-02-26,GOOGL,0.01232081651687622,0.13345169,-0.024488851,LONG
2025-02-26,NVDA,-0.021724209189414978,-1.9581133,-0.08478063,LONG
2025-02-26,META,-0.06487014144659042,0.18690787,-0.022947915,SHORT
2025-02-26,XOM,-0.11852778494358063,1.2016656,0.0063036527,SHORT
2025-02-27,GOOGL,0.015676021575927734,-0.7613261,0.010563671,LONG
2025-02-27,NVDA,-0.012247100472450256,1.791244,0.039700292,LONG
2025-02-27,AAPL,-0.046199217438697815,-0.010692928,0.019131863,SHORT
2025-02-27,XOM,-0.12207041680812836,-0.74827784,0.010712611,SHORT
2025-02-28,GOOGL,0.014958560466766357,0.6119754,-0.019203644,LONG
2025-02-28,NVDA,-0.01326635479927063,-2.3205514,-0.08693561,LONG
2025-02-28,AAPL,-0.043536484241485596,0.7613212,-0.015754234,SHORT
2025-02-28,XOM,-0.12087766081094742,0.05505281,-0.03206677,SHORT
2025-03-03,GOOGL,0.01846468448638916,1.4420608,0.023411907,LONG
2025-03-03,NVDA,0.0010288059711456299,1.1465646,0.016920894,LONG
2025-03-03,MSFT,-0.03922063112258911,0.39031225,0.00030868672,SHORT
2025-03-03,XOM,-0.12288196384906769,0.28332222,-0.0020415082,SHORT
2025-03-04,GOOGL,0.014491766691207886,-0.08615865,0.01228631,LONG
2025-03-04,NVDA,0.006960570812225342,-0.15012228,0.011294168,LONG
2025-03-04,MSFT,-0.03819403052330017,1.1805615,0.031934448,SHORT
2025-03-04,XOM,-0.11946430802345276,-2.1372128,-0.019527659,SHORT
2025-03-05,META,0.009135320782661438,-0.57398635,-0.043475088,LONG
2025-03-05,GOOGL,0.0078497976064682,0.82335776,-0.0038723932,LONG
2025-03-05,MSFT,-0.04375356435775757,0.5966091,-0.010298769,SHORT
2025-03-05,XOM,-0.11610700190067291,1.689497,0.020675207,SHORT
2025-03-06,NVDA,0.020916283130645752,0.30228278,0.019173434,LONG
2025-03-06,META,0.01194736361503601,-0.4754952,-0.0036149793,LONG
2025-03-06,MSFT,-0.043904274702072144,-0.65997183,-0.00902003,SHORT
2025-03-06,XOM,-0.1109113097190857,0.091882534,0.013008837,SHORT
2025-03-07,NVDA,0.021511003375053406,-0.08413414,-0.05067006,LONG
2025-03-07,META,0.008917465806007385,0.061617855,-0.04422525,LONG
2025-03-07,MSFT,-0.0475195050239563,0.30565935,-0.0334343,SHORT
2025-03-07,XOM,-0.10673360526561737,1.6384794,0.025499893,SHORT
2025-03-10,NVDA,0.03396357595920563,0.59756136,0.016638564,LONG
2025-03-10,META,0.009613454341888428,0.4314259,0.012909979,LONG
2025-03-10,MSFT,-0.042275577783584595,-0.1098154,0.00076288055,SHORT
2025-03-10,XOM,-0.10133570432662964,-1.1959685,-0.023613693,SHORT
2025-03-11,NVDA,0.03140908479690552,1.5064411,0.06427597,LONG
2025-03-11,GOOGL,0.0036884546279907227,-0.04204537,0.018715052,LONG
2025-03-11,MSFT,-0.04284697771072388,-0.4261963,0.0074122273,SHORT
2025-03-11,XOM,-0.09574462473392487,-0.6874559,-0.0002747805,SHORT
2025-03-12,NVDA,0.015838801860809326,1.3498482,-0.0013824244,LONG
2025-03-12,AAPL,-0.0010052472352981567,-0.92368084,-0.03364364,LONG
2025-03-12,MSFT,-0.04577668011188507,0.6198487,-0.0117410645,SHORT
2025-03-12,XOM,-0.09034982323646545,1.1502177,-0.0042151674,SHORT
2025-03-13,NVDA,0.011296138167381287,2.2188327,0.052690748,LONG
2025-03-13,AAPL,0.006425529718399048,-0.96657664,0.018170564,LONG
2025-03-13,MSFT,-0.04612916707992554,-0.2582407,0.025846777,SHORT
2025-03-13,XOM,-0.08991743624210358,0.099456035,0.029723126,SHORT
2025-03-14,AAPL,0.00815427303314209,0.5307386,0.002388868,LONG
2025-03-14,NVDA,-0.0046808719635009766,-0.6247836,-0.01758853,LONG
2025-03-14,MSFT,-0.049360066652297974,0.41341594,0.00036051997,SHORT
2025-03-14,XOM,-0.08695513755083084,1.3539968,0.016621877,SHORT
2025-03-17,AAPL,0.009543806314468384,0.81269544,-0.0061214715,LONG
2025-03-17,NVDA,-0.006289049983024597,-0.7485048,-0.034301057,LONG
2025-03-17,MSFT,-0.05058063566684723,0.41351998,-0.013326568,SHORT
2025-03-17,XOM,-0.08839019387960434,1.0933973,-0.0010548184,SHORT
2025-03-18,AAPL,0.012230157852172852,-0.58378166,0.011989194,LONG
2025-03-18,NVDA,0.000507742166519165,-0.108117856,0.018106123,LONG
2025-03-18,MSFT,-0.04997134208679199,-0.64422005,0.01121197,SHORT
2025-03-18,XOM,-0.08768068253993988,-0.3049016,0.015575528,SHORT
2025-03-19,AAPL,0.009883016347885132,-0.35189927,-0.0052963193,LONG
2025-03-19,NVDA,-0.004577264189720154,1.2699312,0.008594368,LONG
2025-03-19,META,-0.05193224549293518,0.65431273,0.0033217059,SHORT
2025-03-19,XOM,-0.08533327281475067,0.76219517,0.0042457,SHORT
2025-03-20,AAPL,0.009594082832336426,0.44710022,0.019476773,LONG
2025-03-20,GOOGL,-0.009386837482452393,-0.29284012,0.0073096706,LONG
2025-03-20,META,-0.05639535188674927,0.3263533,0.017491288,SHORT
2025-03-20,XOM,-0.08340516686439514,-0.9472613,-0.003451209,SHORT
2025-03-21,AAPL,0.008354932069778442,-0.5096062,0.011270445,LONG
2025-03-21,GOOGL,-0.009819090366363525,-0.18712486,0.022501405,LONG
2025-03-21,META,-0.06262093782424927,0.25512367,0.03790346,SHORT
2025-03-21,XOM,-0.08998893946409225,-0.75864094,0.002597388,SHORT
2025-03-24,AAPL,0.0006929636001586914,0.32490537,0.013681818,LONG
2025-03-24,GOOGL,-0.016284868121147156,0.5834578,0.017175622,LONG
2025-03-24,META,-0.07387900352478027,0.20449716,0.012054749,SHORT
2025-03-24,XOM,-0.08858491480350494,-0.1827433,0.006821991,SHORT
2025-03-25,AAPL,-0.006410032510757446,0.6289882,-0.009921685,LONG
2025-03-25,GOOGL,-0.02108009159564972,-0.30844253,-0.03224676,LONG
2025-03-25,META,-0.07802707701921463,0.017821644,-0.024476724,SHORT
2025-03-25,XOM,-0.08873362839221954,1.6506549,0.014409487,SHORT
2025-03-26,AAPL,-0.011628285050392151,1.2972162,0.010472688,LONG
2025-03-26,NVDA,-0.013893082737922668,-0.7689561,-0.020481683,LONG
2025-03-26,META,-0.07515040040016174,-0.31951317,-0.013748351,SHORT
2025-03-26,XOM,-0.09014774858951569,0.38371837,-0.003212884,SHORT
2025-03-27,NVDA,-0.00986143946647644,0.8360741,-0.01579464,LONG
2025-03-27,AVGO,-0.017158150672912598,0.7756569,-0.01668704,LONG
2025-03-27,META,-0.07413902878761292,-0.9978158,-0.042882264,SHORT
2025-03-27,XOM,-0.09128928929567337,1.8135183,-0.0013572215,SHORT
2025-03-28,NVDA,-0.0005653202533721924,-0.8163466,-0.011762592,LONG
2025-03-28,AVGO,-0.006065011024475098,-0.6696636,-0.0099929,LONG
2025-03-28,META,-0.06418384611606598,0.10399666,-0.00065889594,SHORT
2025-03-28,XOM,-0.09153787046670914,1.0034491,0.010192758,SHORT
2025-03-31,NVDA,0.005489379167556763,0.38627788,0.016331509,LONG
2025-03-31,AVGO,-0.0010593980550765991,-0.4570818,0.0065102642,LONG
2025-03-31,META,-0.06159663200378418,0.42013514,0.01672579,SHORT
2025-03-31,XOM,-0.0936463326215744,-0.9367008,0.00092491775,SHORT
2025-04-01,NVDA,0.0019130408763885498,-0.44179818,0.002451035,LONG
2025-04-01,AVGO,-0.0028464794158935547,0.6273236,0.021184307,LONG
2025-04-01,META,-0.06761734932661057,-0.78327805,-0.0035324127,SHORT
2025-04-01,XOM,-0.09042420983314514,-0.7590679,-0.0031082,SHORT
2025-04-02,NVDA,0.002078145742416382,-0.32459936,-0.07806548,LONG
2025-04-02,AVGO,-0.004225373268127441,-1.357837,-0.1050613,LONG
2025-04-02,TSLA,-0.06900329887866974,0.5679256,-0.05474611,SHORT
2025-04-02,XOM,-0.09088749438524246,0.65072453,-0.05258279,SHORT
2025-04-03,NVDA,0.02120673656463623,-0.5683487,-0.07357566,LONG
2025-04-03,AVGO,0.010820254683494568,0.48498982,-0.05012667,LONG
2025-04-03,TSLA,-0.07011057436466217,-1.9439111,-0.10419787,SHORT
2025-04-03,XOM,-0.0948038399219513,-0.49559078,-0.07195596,SHORT
2025-04-04,NVDA,0.04127073287963867,0.9514041,0.035309106,LONG
2025-04-04,AVGO,0.027874156832695007,1.5980549,0.053660616,LONG
2025-04-04,TSLA,-0.05335193872451782,-1.1964041,-0.025644237,SHORT
2025-04-04,XOM,-0.08130759745836258,-0.7655733,-0.013417549,SHORT
2025-04-07,NVDA,0.04089635610580444,0.15918902,-0.013723911,LONG
2025-04-07,AAPL,0.019311293959617615,-1.5581963,-0.049817998,LONG
2025-04-07,TSLA,-0.045819997787475586,-1.5190271,-0.048994783,SHORT
2025-04-07,XOM,-0.07116244733333588,-0.19083387,-0.0210803,SHORT
2025-04-08,NVDA,0.04467400908470154,0.94728404,0.1872274,LONG
2025-04-08,AAPL,0.02970735728740692,0.33170742,0.1532884,LONG
2025-04-08,TSLA,-0.03998206555843353,1.6668534,0.22689989,SHORT
2025-04-08,XOM,-0.058408498764038086,-1.54324,0.049915675,SHORT
2025-04-09,NVDA,0.01503230631351471,-0.480307,-0.059127104,LONG
2025-04-09,AAPL,0.009700343012809753,0.50397915,-0.04239383,LONG
2025-04-09,TSLA,-0.050648078322410583,-1.2810869,-0.0727407,SHORT
2025-04-09,XOM,-0.060707658529281616,-0.26589647,-0.055482037,SHORT
2025-04-10,NVDA,0.019972890615463257,0.27251577,0.031235473,LONG
2025-04-10,AAPL,0.011991798877716064,0.77521116,0.040594526,LONG
2025-04-10,XOM,-0.04951196908950806,0.3201575,0.032122456,SHORT
2025-04-10,META,-0.04956729710102081,-1.672641,-0.0049789576,SHORT
2025-04-11,NVDA,0.00861501693725586,0.07224825,-0.001983212,LONG
2025-04-11,AAPL,-0.0032705962657928467,1.8193939,0.022054112,LONG
2025-04-11,META,-0.055350273847579956,-1.4002472,-0.022241885,SHORT
2025-04-11,JPM,-0.057938724756240845,-0.23903473,-0.00626586,SHORT
2025-04-14,NVDA,0.00018867850303649902,1.6967392,0.013458586,LONG
2025-04-14,AAPL,-0.017380937933921814,0.23206338,-0.0018764002,LONG
2025-04-14,META,-0.0592290461063385,-1.3786087,-0.018739952,SHORT
2025-04-14,JPM,-0.06168201565742493,-0.23571926,-0.0067740306,SHORT
2025-04-15,NVDA,-0.005090460181236267,-1.7864087,-0.06871651,LONG
2025-04-15,AAPL,-0.019371137022972107,-0.3844934,-0.03893346,LONG
2025-04-15,META,-0.05732575058937073,-0.28570658,-0.03683478,SHORT
2025-04-15,JPM,-0.06025667488574982,0.73742557,-0.0150988,SHORT
2025-04-16,NVDA,0.006289094686508179,-1.5022392,-0.028710965,LONG
2025-04-16,AAPL,-0.013889819383621216,1.0476512,0.01394967,LONG
2025-04-16,META,-0.05156591534614563,0.115096726,-0.0016523205,SHORT
2025-04-16,JPM,-0.05630958080291748,0.8256044,0.010234742,SHORT
2025-04-17,NVDA,0.0042914897203445435,-1.1797341,-0.045127477,LONG
2025-04-17,GOOGL,-0.019210726022720337,0.41513574,-0.023088228,LONG
2025-04-17,XOM,-0.05645930767059326,1.0233262,-0.014683741,SHORT
2025-04-17,JPM,-0.05811631679534912,1.159356,-0.012803966,SHORT
2025-04-21,NVDA,0.009467631578445435,-1.0928019,0.020431193,LONG
2025-04-21,GOOGL,-0.016294583678245544,-0.43238878,0.025733076,LONG
2025-04-21,XOM,-0.060617297887802124,-0.14978363,0.02800187,SHORT
2025-04-21,JPM,-0.061422497034072876,-0.04760161,0.0288222,SHORT
2025-04-22,NVDA,0.0012167394161224365,0.4771294,0.03862882,LONG
2025-04-22,GOOGL,-0.02366921305656433,-0.26629052,0.025615828,LONG
2025-04-22,XOM,-0.06648770719766617,-2.2202837,-0.008587314,SHORT
2025-04-22,JPM,-0.06669491529464722,-0.4469062,0.02245429,SHORT
2025-04-23,NVDA,-0.010997146368026733,0.43763006,0.03621846,LONG
2025-04-23,GOOGL,-0.031072616577148438,-0.30614346,0.02529766,LONG
2025-04-23,XOM,-0.06882400065660477,-1.2298361,0.011735117,SHORT
2025-04-23,JPM,-0.07018950581550598,-0.9659735,0.015609401,SHORT
2025-04-24,NVDA,-0.015566930174827576,0.6711095,0.04303308,LONG
2025-04-24,GOOGL,-0.03422442078590393,-0.2100314,0.016825644,LONG
2025-04-24,XOM,-0.06880183517932892,-0.794312,-0.0005523895,SHORT
2025-04-24,JPM,-0.06889542937278748,-0.925542,-0.0044555115,SHORT
2025-04-25,NVDA,-0.022200733423233032,-2.3513434,-0.02053873,LONG
2025-04-25,GOOGL,-0.03600403666496277,-0.75581455,-0.00833533,LONG
2025-04-25,JPM,-0.06672532111406326,0.1568328,-0.0013549473,SHORT
2025-04-25,XOM,-0.07098543643951416,0.40624672,0.0005526948,SHORT
2025-04-28,NVDA,-0.014846637845039368,-0.13175309,0.0026670685,LONG
2025-04-28,GOOGL,-0.033208951354026794,-0.8130679,-0.0028019245,LONG
2025-04-28,JPM,-0.06351982057094574,0.25306058,0.005756012,SHORT
2025-04-28,XOM,-0.0725262239575386,-0.77364326,-0.0024854583,SHORT
2025-04-29,NVDA,-0.012422770261764526,0.5039954,-0.000917247,LONG
2025-04-29,GOOGL,-0.03170236945152283,-0.050166644,-0.008491419,LONG
2025-04-29,META,-0.06183784455060959,-0.1467688,-0.009811757,SHORT
2025-04-29,XOM,-0.07498741149902344,-1.272194,-0.025193837,SHORT
2025-04-30,NVDA,-0.007816001772880554,0.09441405,0.024697047,LONG
2025-04-30,GOOGL,-0.02983693778514862,-0.27863565,0.015743017,LONG
2025-04-30,JPM,-0.05964922904968262,-0.5479107,0.009279812,SHORT
2025-04-30,XOM,-0.07697227597236633,-0.8753705,0.0014200433,SHORT
2025-05-01,NVDA,-0.011939853429794312,0.46917415,0.025893794,LONG
2025-05-01,GOOGL,-0.03300964832305908,0.06994422,0.016925065,LONG
2025-05-01,META,-0.06254658848047256,1.2465788,0.043358248,SHORT
2025-05-01,XOM,-0.07932157814502716,-0.5025017,0.0040650233,SHORT
2025-05-02,NVDA,-0.01877504587173462,0.41774473,-0.0059388815,LONG
2025-05-02,GOOGL,-0.03747791051864624,0.9405182,0.0010972524,LONG
2025-05-02,META,-0.06798103451728821,1.139009,0.0037687873,SHORT
2025-05-02,XOM,-0.08060848712921143,-1.1976506,-0.027680874,SHORT
2025-05-05,NVDA,-0.021495148539543152,0.41301045,-0.0024599682,LONG
2025-05-05,GOOGL,-0.03783582150936127,0.04400986,-0.005968056,LONG
2025-05-05,TSLA,-0.07330301403999329,-1.1710323,-0.01751946,SHORT
2025-05-05,XOM,-0.08318674564361572,2.1384614,0.01394389,SHORT
2025-05-06,NVDA,-0.022393494844436646,1.0349668,0.031002233,LONG
2025-05-06,AAPL,-0.03607231378555298,-0.42549217,-0.011384746,LONG
2025-05-06,TSLA,-0.07745927572250366,0.07563855,0.0031595973,SHORT
2025-05-06,XOM,-0.08473313599824905,-0.06612838,-0.0009549116,SHORT
2025-05-07,NVDA,-0.026158735156059265,-1.2502507,0.002648273,LONG
2025-05-07,GOOGL,-0.03271475434303284,0.6514283,0.019156985,LONG
2025-05-07,TSLA,-0.08230122178792953,2.031162,0.031134624,SHORT
2025-05-07,XOM,-0.08546747267246246,0.05237556,0.013956533,SHORT
2025-05-08,NVDA,-0.029037997126579285,-0.6509542,-0.0061344826,LONG
2025-05-08,AAPL,-0.036433249711990356,0.04185396,0.0052660285,LONG
2025-05-08,TSLA,-0.0862760990858078,2.589431,0.047187705,SHORT
2025-05-08,XOM,-0.088900625705719,0.43225756,0.011690319,SHORT
2025-05-09,NVDA,-0.031267642974853516,0.124325275,0.054436315,LONG
2025-05-09,AAPL,-0.03579568862915039,0.49811727,0.06314612,LONG
2025-05-09,TSLA,-0.08420257270336151,0.6831625,0.06745791,SHORT
2025-05-09,XOM,-0.09086668491363525,-1.4720093,0.01723978,SHORT
2025-05-12,NVDA,-0.03318692743778229,1.5897887,0.056341466,LONG
2025-05-12,GOOGL,-0.039596423506736755,-0.73537153,0.0067523336,LONG
2025-05-12,MSFT,-0.08193083107471466,-1.0645008,-0.00026706912,SHORT
2025-05-12,XOM,-0.09056026488542557,-0.9231139,0.0027483178,SHORT
2025-05-13,NVDA,-0.029960468411445618,1.4802964,0.041637704,LONG
2025-05-13,GOOGL,-0.0364396870136261,1.225484,0.036607612,LONG
2025-05-13,MSFT,-0.0867818146944046,-0.20038106,0.008460502,SHORT
2025-05-13,XOM,-0.09161506593227386,-1.0825096,-0.008953047,SHORT
2025-05-14,NVDA,-0.02619124948978424,0.15759857,-0.003768143,LONG
2025-05-14,GOOGL,-0.034791842103004456,-0.24182999,-0.0085263,LONG
2025-05-14,MSFT,-0.09431952983140945,0.66331935,0.0022562111,SHORT
2025-05-14,XOM,-0.09574998915195465,1.3251705,0.010140455,SHORT
2025-05-15,NVDA,-0.02372843027114868,0.25124684,0.004227483,LONG
2025-05-15,GOOGL,-0.03205662965774536,1.1553562,0.013600704,LONG
2025-05-15,MSFT,-0.09753240644931793,0.08614121,0.002515775,SHORT
2025-05-15,XOM,-0.09825161844491959,-0.5029752,-0.0035918031,SHORT
2025-05-16,NVDA,-0.023848682641983032,0.43552628,0.0012554156,LONG
2025-05-16,GOOGL,-0.030259236693382263,0.51349306,0.0021060216,LONG
2025-05-16,MSFT,-0.09928645193576813,1.2486168,0.010126111,SHORT
2025-05-16,XOM,-0.1023743525147438,-1.1367505,-0.015897887,SHORT
2025-05-19,NVDA,-0.029378682374954224,-0.47239706,-0.008777568,LONG
2025-05-19,GOOGL,-0.030027911067008972,-1.339566,-0.015371565,LONG
2025-05-19,XOM,-0.11119048297405243,-1.1955435,-0.01427641,SHORT
2025-05-19,META,-0.11352544277906418,-0.001870868,-0.0051996624,SHORT
2025-05-20,GOOGL,-0.030319541692733765,2.5312543,0.027930222,LONG
2025-05-20,NVDA,-0.03553488850593567,-0.5453799,-0.019199338,LONG
2025-05-20,XOM,-0.11655893176794052,-0.09443103,-0.0122914575,SHORT
2025-05-20,META,-0.1302947998046875,0.5440138,-0.0025114112,SHORT
2025-05-21,GOOGL,-0.02867276966571808,1.1024221,0.013704215,LONG
2025-05-21,AAPL,-0.035059794783592224,-1.0680759,-0.0036121635,LONG
2025-05-21,XOM,-0.12048135697841644,-1.4496487,-0.0066563766,SHORT
2025-05-21,META,-0.1432163119316101,-0.4042614,0.0016837933,SHORT
2025-05-22,GOOGL,-0.031057819724082947,-0.41882536,-0.014045703,LONG
2025-05-22,AAPL,-0.03513161838054657,-2.259615,-0.030244218,LONG
2025-05-22,XOM,-0.12157083302736282,1.2435338,0.00058266724,SHORT
2025-05-22,META,-0.1474592685699463,-0.5203845,-0.014939399,SHORT
2025-05-23,AAPL,-0.026583373546600342,-0.15434447,0.025298327,LONG
2025-05-23,GOOGL,-0.03102976083755493,-0.09376747,0.0262955,LONG
2025-05-23,TSLA,-0.13344527781009674,2.5247493,0.069399476,SHORT
2025-05-23,META,-0.15131336450576782,-0.21282044,0.024335742,SHORT
2025-05-27,AAPL,-0.028079450130462646,0.5536268,0.0010487174,LONG
2025-05-27,GOOGL,-0.03375658392906189,0.09262557,-0.0031232405,LONG
2025-05-27,TSLA,-0.1391935646533966,-1.3862171,-0.016506435,SHORT
2025-05-27,META,-0.1452692747116089,0.654509,0.0019616792,SHORT
2025-05-28,AAPL,-0.022993966937065125,-0.8424997,-0.0023450167,LONG
2025-05-28,GOOGL,-0.0357230007648468,-0.89787704,-0.0029008773,LONG
2025-05-28,META,-0.13414964079856873,-0.3813202,0.0022841608,SHORT
2025-05-28,TSLA,-0.14728745818138123,-0.18179713,0.004286912,SHORT
2025-05-29,AAPL,-0.018420100212097168,0.7626013,0.0045010713,LONG
2025-05-29,GOOGL,-0.037676408886909485,0.38304693,-0.00069829315,LONG
2025-05-29,META,-0.12613892555236816,0.71014464,0.003782488,SHORT
2025-05-29,TSLA,-0.150618314743042,-2.0038648,-0.033395648,SHORT
2025-05-30,AAPL,-0.015254691243171692,-0.23376888,0.0042319633,LONG
2025-05-30,NVDA,-0.03343990445137024,0.5547841,0.016650511,LONG
2025-05-30,META,-0.11893950402736664,1.7932892,0.03615514,SHORT
2025-05-30,TSLA,-0.15826278924942017,-1.1934409,-0.010881456,SHORT
2025-06-02,AAPL,-0.014170035719871521,0.11202471,0.007783942,LONG
2025-06-02,NVDA,-0.032224640250205994,1.4661222,0.027951537,LONG
2025-06-02,XOM,-0.11745770275592804,0.07805941,0.0072780713,SHORT
2025-06-02,TSLA,-0.16367724537849426,-0.10104449,0.0046105417,SHORT
2025-06-03,AAPL,-0.013763904571533203,-0.19694537,-0.0022138532,LONG
2025-06-03,NVDA,-0.033510178327560425,0.19608587,0.004956936,LONG
2025-06-03,XOM,-0.118028923869133,-0.8676537,-0.014450815,SHORT
2025-06-03,TSLA,-0.17061451077461243,-2.0211084,-0.0354954,SHORT
2025-06-04,AAPL,-0.015017911791801453,0.15550736,-0.010797713,LONG
2025-06-04,GOOGL,-0.030176520347595215,0.42030048,0.0009519533,LONG
2025-06-04,XOM,-0.11910732090473175,0.29530594,-0.0045944294,SHORT
2025-06-04,TSLA,-0.17034707963466644,-2.8147948,-0.14259894,SHORT
2025-06-05,AAPL,-0.01484687626361847,0.10495018,0.016398316,LONG
2025-06-05,GOOGL,-0.024613678455352783,0.7673134,0.032518823,LONG
2025-06-05,XOM,-0.12242758274078369,0.41570795,0.023961496,SHORT
2025-06-05,TSLA,-0.16329437494277954,0.9378857,0.036670186,SHORT
2025-06-06,AAPL,-0.020346373319625854,-1.1555811,-0.012112568,LONG
2025-06-06,MSFT,-0.023728251457214355,-0.12133451,0.00503848,LONG
2025-06-06,XOM,-0.12114866822957993,-0.020332305,0.0067134127,SHORT
2025-06-06,TSLA,-0.14976443350315094,2.320854,0.045537613,SHORT
2025-06-09,MSFT,-0.0182284414768219,-0.9756128,-0.0038709366,LONG
2025-06-09,AAPL,-0.020879805088043213,-0.39210632,0.006056066,LONG
