Date,Ticker,prediction,position,portfolio_side,actual_return
2025-10-22,GOOGL,-0.0130058079957962,0.5,LONG,0.005522621
2025-10-22,AAPL,-0.0164578557014465,0.0,FLAT,0.0043720338
2025-10-22,JPM,-0.0466067194938659,0.0,FLAT,0.0014621473
2025-10-22,AMZN,-0.0584531426429748,0.0,FLAT,0.014406972
2025-10-22,MSFT,-0.0641044154763221,0.0,FLAT,3.8420934e-05
2025-10-22,AVGO,-0.0646626502275466,0.0,FLAT,0.011724977
2025-10-22,TSLA,-0.0670688450336456,0.0,FLAT,0.022803403
2025-10-22,META,-0.0811392292380333,-0.5,SHORT,0.00080450444
2025-10-22,XOM,-0.1059154942631721,-0.5,SHORT,0.01107134
2025-10-23,NVDA,-0.0118068158626556,0.5,LONG,0.022507569
2025-10-23,GOOGL,-0.016391783952713,0.5,LONG,0.027027119
2025-10-23,AAPL,-0.0205688178539276,0.0,FLAT,0.012481871
2025-10-23,JPM,-0.0463089942932128,0.0,FLAT,0.02003109
2025-10-23,AMZN,-0.0583111047744751,0.0,FLAT,0.014111947
2025-10-23,MSFT,-0.0655711889266967,0.0,FLAT,0.0058590267
2025-10-23,TSLA,-0.068860724568367,0.0,FLAT,-0.03398817
2025-10-23,AVGO,-0.0692099183797836,0.0,FLAT,0.028580539
2025-10-23,META,-0.0819201320409774,-0.5,SHORT,0.00594006
2025-10-23,XOM,-0.1033960431814193,-0.5,SHORT,-0.005087063
2025-10-24,NVDA,-0.0147407054901123,0.5,LONG,0.02807911
2025-10-24,GOOGL,-0.0171491205692291,0.5,LONG,0.035972476
2025-10-24,AAPL,-0.023432970046997,0.0,FLAT,0.022791272
2025-10-24,JPM,-0.0464476495981216,0.0,FLAT,0.012348538
2025-10-24,AMZN,-0.059898242354393,0.0,FLAT,0.012309863
2025-10-24,MSFT,-0.0663545355200767,0.0,FLAT,0.015106799
2025-10-24,TSLA,-0.0684260576963424,0.0,FLAT,0.043115404
2025-10-24,AVGO,-0.0715720504522323,0.0,FLAT,0.022364646
2025-10-24,META,-0.0839926898479461,-0.5,SHORT,0.016875148
2025-10-24,XOM,-0.1042110100388526,-0.5,SHORT,0.0047664377
2025-10-27,GOOGL,-0.0187858045101165,0.5,LONG,-0.006684808
2025-10-27,NVDA,-0.0190243870019912,0.5,LONG,0.049819905
2025-10-27,AAPL,-0.0265401899814605,0.0,FLAT,0.0007067043
2025-10-27,JPM,-0.0477685183286666,0.0,FLAT,0.0039783875
2025-10-27,AMZN,-0.0603512525558471,0.0,FLAT,0.010045375
2025-10-27,MSFT,-0.0673442482948303,0.0,FLAT,0.01984866
2025-10-27,TSLA,-0.0686746090650558,0.0,FLAT,0.017969972
2025-10-27,AVGO,-0.0695868581533432,0.0,FLAT,0.030161545
2025-10-27,META,-0.085282027721405,-0.5,SHORT,0.00082586746
2025-10-27,XOM,-0.1057155430316925,-0.5,SHORT,-0.0078488225
2025-10-28,GOOGL,-0.0200509428977966,0.5,LONG,0.026545113
2025-10-28,NVDA,-0.0218701213598251,0.5,LONG,0.029896036
2025-10-28,AAPL,-0.0287254452705383,0.0,FLAT,0.0026023241
2025-10-28,JPM,-0.0482240617275238,0.0,FLAT,0.0004912861
2025-10-28,AMZN,-0.0614952147006988,0.0,FLAT,0.004580166
2025-10-28,AVGO,-0.0674820467829704,0.0,FLAT,0.034882255
2025-10-28,MSFT,-0.0682304501533508,0.0,FLAT,-0.00095926813
2025-10-28,TSLA,-0.0696145147085189,0.0,FLAT,0.002084512
2025-10-28,META,-0.0867676734924316,-0.5,SHORT,0.00030603464
2025-10-28,XOM,-0.1089142560958862,-0.5,SHORT,0.012344479
2025-10-29,GOOGL,-0.0209600925445556,0.5,LONG,0.025166785
2025-10-29,NVDA,-0.0244220197200775,0.5,LONG,-0.020044483
2025-10-29,AAPL,-0.0303179621696472,0.0,FLAT,0.0063033476
2025-10-29,JPM,-0.0488526821136474,0.0,FLAT,0.012863614
2025-10-29,AMZN,-0.0622557178139686,0.0,FLAT,-0.0323057
2025-10-29,AVGO,-0.0658248662948608,0.0,FLAT,-0.02463858
2025-10-29,MSFT,-0.0693256109952926,0.0,FLAT,-0.02915714
2025-10-29,TSLA,-0.0706336945295333,0.0,FLAT,-0.0463912
2025-10-29,META,-0.0828564912080764,-0.5,SHORT,-0.11334756
2025-10-29,XOM,-0.1112453714013099,-0.5,SHORT,-0.015113776
2025-10-30,GOOGL,-0.0231160819530487,0.5,LONG,-0.0010303694
2025-10-30,NVDA,-0.0284235775470733,0.5,LONG,-0.0019714555
2025-10-30,AAPL,-0.0318744629621505,0.0,FLAT,-0.0037951563
2025-10-30,JPM,-0.0516896843910217,0.0,FLAT,0.005429115
2025-10-30,AMZN,-0.0617497414350509,0.0,FLAT,0.095844924
2025-10-30,META,-0.0641774907708168,0.0,FLAT,-0.027188115
2025-10-30,MSFT,-0.0669699683785438,0.0,FLAT,-0.015120984
2025-10-30,AVGO,-0.0688123777508735,0.0,FLAT,-0.018168855
2025-10-30,TSLA,-0.0745954737067222,-0.5,SHORT,0.03740057
2025-10-30,XOM,-0.1154309436678886,-0.5,SHORT,-0.0028772901
2025-10-31,GOOGL,-0.0272234678268432,0.5,LONG,0.008997475
2025-10-31,NVDA,-0.0324723720550537,0.5,LONG,0.021679975
2025-10-31,AAPL,-0.0326532870531082,0.0,FLAT,-0.004882247
2025-10-31,META,-0.051510140299797,0.0,FLAT,-0.016410744
2025-10-31,JPM,-0.054413765668869,0.0,FLAT,-0.0056889937
2025-10-31,AMZN,-0.0626542195677757,0.0,FLAT,0.040045854
2025-10-31,MSFT,-0.0657810270786285,0.0,FLAT,-0.0015063166
2025-10-31,AVGO,-0.0759459659457206,0.0,FLAT,-0.019154329
2025-10-31,TSLA,-0.0789272412657737,-0.5,SHORT,0.02586735
2025-10-31,XOM,-0.1175819113850593,-0.5,SHORT,-0.0052465824
2025-11-03,GOOGL,-0.0315376222133636,0.5,LONG,-0.021782042
2025-11-03,AAPL,-0.0347831398248672,0.5,LONG,0.0036797358
2025-11-03,NVDA,-0.0373839139938354,0.0,FLAT,-0.03958817
2025-11-03,META,-0.0437911301851272,0.0,FLAT,-0.01629275
2025-11-03,JPM,-0.0568311810493469,0.0,FLAT,-0.00032326631
2025-11-03,AMZN,-0.0639658272266388,0.0,FLAT,-0.018425168
2025-11-03,MSFT,-0.0661000311374664,0.0,FLAT,-0.005221979
2025-11-03,TSLA,-0.0806939825415611,0.0,FLAT,-0.051476367
2025-11-03,AVGO,-0.0846723020076751,-0.5,SHORT,-0.02926485
2025-11-03,XOM,-0.1174560487270355,-0.5,SHORT,0.0033403335
2025-11-04,AAPL,-0.0323678851127624,0.5,LONG,0.00037034496
2025-11-04,GOOGL,-0.035867229104042,0.5,LONG,0.024392776
2025-11-04,META,-0.0365005284547805,0.0,FLAT,0.0137569215
2025-11-04,NVDA,-0.0413194596767425,0.0,FLAT,-0.017514631
2025-11-04,JPM,-0.0578128695487976,0.0,FLAT,0.007857681
2025-11-04,MSFT,-0.0636062324047088,0.0,FLAT,-0.013940568
2025-11-04,AMZN,-0.0663873627781868,0.0,FLAT,0.003529559
2025-11-04,TSLA,-0.0856344848871231,0.0,FLAT,0.04008913
2025-11-04,AVGO,-0.0897934734821319,-0.5,SHORT,0.020003486
2025-11-04,XOM,-0.117855429649353,-0.5,SHORT,-0.0040300093
2025-11-05,AAPL,-0.033124566078186,0.5,LONG,-0.0013698257
2025-11-05,META,-0.0363291203975677,0.5,LONG,-0.026747396
2025-11-05,GOOGL,-0.0394945740699768,0.0,FLAT,0.0015476581
2025-11-05,NVDA,-0.0447190999984741,0.0,FLAT,-0.036524776
2025-11-05,MSFT,-0.0601201653480529,0.0,FLAT,-0.019835949
2025-11-05,JPM,-0.0601982474327087,0.0,FLAT,0.005582745
2025-11-05,AMZN,-0.0675171688199043,0.0,FLAT,-0.028617121
2025-11-05,TSLA,-0.0939347594976425,0.0,FLAT,-0.034973063
2025-11-05,AVGO,-0.095195785164833,-0.5,SHORT,-0.009443554
2025-11-05,XOM,-0.116248570382595,-0.5,SHORT,0.007213178
2025-11-06,AAPL,-0.0304264575242996,0.5,LONG,-0.004818963
2025-11-06,META,-0.0368507802486419,0.5,LONG,0.0044753985
2025-11-06,NVDA,-0.0403012037277221,0.0,FLAT,0.0003722182
2025-11-06,GOOGL,-0.0423724055290222,0.0,FLAT,-0.020790234
2025-11-06,MSFT,-0.0532255470752716,0.0,FLAT,-0.0005632566
2025-11-06,JPM,-0.0618185922503471,0.0,FLAT,0.002520453
2025-11-06,AMZN,-0.0714151710271835,0.0,FLAT,0.005636975
2025-11-06,AVGO,-0.0952454134821891,0.0,FLAT,-0.017323324
2025-11-06,TSLA,-0.0961907058954238,-0.5,SHORT,-0.03675633
2025-11-06,XOM,-0.1148378476500511,-0.5,SHORT,0.023755452
2025-11-07,AAPL,-0.0295736193656921,0.5,LONG,0.0045486246
2025-11-07,NVDA,-0.0363757461309433,0.5,LONG,0.057932492
2025-11-07,META,-0.0389521867036819,0.0,FLAT,0.016165186
2025-11-07,GOOGL,-0.0450334250926971,0.0,FLAT,0.040418956
2025-11-07,MSFT,-0.0499065816402435,0.0,FLAT,0.018477427
2025-11-07,JPM,-0.0639275014400482,0.0,FLAT,0.008529457
2025-11-07,AMZN,-0.0756701231002807,0.0,FLAT,0.016324988
2025-11-07,AVGO,-0.0950985848903656,0.0,FLAT,0.025641931
2025-11-07,TSLA,-0.1043626070022583,-0.5,SHORT,0.036575764
2025-11-07,XOM,-0.1110384464263916,-0.5,SHORT,0.008531022
2025-11-10,AAPL,-0.0279323458671569,0.5,LONG,0.021601267
2025-11-10,NVDA,-0.0383530259132385,0.5,LONG,-0.029590596
2025-11-10,META,-0.044669896364212,0.0,FLAT,-0.0074078552
2025-11-10,GOOGL,-0.0460013151168823,0.0,FLAT,0.00417093
2025-11-10,MSFT,-0.049266904592514,0.0,FLAT,0.0052965283
2025-11-10,JPM,-0.0650978907942771,0.0,FLAT,-0.0040078266
2025-11-10,AMZN,-0.0824214071035385,0.0,FLAT,0.0028180846
2025-11-10,AVGO,-0.0893366932868957,0.0,FLAT,-0.01794143
2025-11-10,XOM,-0.1057509779930114,-0.5,SHORT,0.013195731
2025-11-10,TSLA,-0.1099138855934143,-0.5,SHORT,-0.0126002645
2025-11-11,AAPL,-0.0269578546285629,0.5,LONG,-0.00646677
2025-11-11,NVDA,-0.0347445309162139,0.5,LONG,0.0033133319
2025-11-11,GOOGL,-0.0464315861463546,0.0,FLAT,-0.015790654
2025-11-11,META,-0.0495055168867111,0.0,FLAT,-0.028816206
2025-11-11,MSFT,-0.0498548150062561,0.0,FLAT,0.0048360787
2025-11-11,JPM,-0.0657725036144256,0.0,FLAT,0.015176467
2025-11-11,AVGO,-0.0759337171912193,0.0,FLAT,0.009262471
2025-11-11,AMZN,-0.0896562784910202,0.0,FLAT,-0.019670852
2025-11-11,XOM,-0.1038534194231033,-0.5,SHORT,-0.013858799
2025-11-11,TSLA,-0.1078627780079841,-0.5,SHORT,-0.020517696
2025-11-12,AAPL,-0.0258969068527221,0.5,LONG,-0.0019014764
2025-11-12,NVDA,-0.0302439630031585,0.5,LONG,-0.03581021
2025-11-12,GOOGL,-0.0465303361415863,0.0,FLAT,-0.028390987
2025-11-12,MSFT,-0.0489899367094039,0.0,FLAT,-0.015357907
2025-11-12,META,-0.0495954304933548,0.0,FLAT,0.0014450165
2025-11-12,JPM,-0.0644680112600326,0.0,FLAT,-0.03411248
2025-11-12,AVGO,-0.0646527484059333,0.0,FLAT,-0.042903047
2025-11-12,AMZN,-0.0993726551532745,0.0,FLAT,-0.027108908
2025-11-12,XOM,-0.1041129827499389,-0.5,SHORT,0.00567215
2025-11-12,TSLA,-0.1063957661390304,-0.5,SHORT,-0.06644221
2025-11-13,NVDA,-0.0204920768737792,0.5,LONG,0.017713904
2025-11-13,AAPL,-0.0231478214263916,0.5,LONG,-0.0019784193
2025-11-13,GOOGL,-0.0433107316493988,0.0,FLAT,-0.0077540735
2025-11-13,MSFT,-0.0471532046794891,0.0,FLAT,0.013689976
2025-11-13,AVGO,-0.0489429533481597,0.0,FLAT,0.007294478
2025-11-13,META,-0.0521623641252517,0.0,FLAT,-0.0007050608
2025-11-13,JPM,-0.065001368522644,0.0,FLAT,-0.018967392
2025-11-13,TSLA,-0.0988665223121643,0.0,FLAT,0.0058708326
2025-11-13,XOM,-0.1052173301577568,-0.5,SHORT,0.012992573
2025-11-13,AMZN,-0.1069197505712509,-0.5,SHORT,-0.012164321
2025-11-14,NVDA,-0.0193234980106353,0.5,LONG,-0.01877273
2025-11-14,AAPL,-0.0223332345485687,0.5,LONG,-0.018171106
2025-11-14,GOOGL,-0.0402788072824478,0.0,FLAT,0.03114942
2025-11-14,AVGO,-0.0445313900709152,0.0,FLAT,0.0005548789
2025-11-14,MSFT,-0.0503805726766586,0.0,FLAT,-0.005272733
2025-11-14,META,-0.0555281043052673,0.0,FLAT,-0.0122240195
2025-11-14,JPM,-0.0639198049902916,0.0,FLAT,-0.010671602
2025-11-14,TSLA,-0.0974981784820556,0.0,FLAT,0.011302108
2025-11-14,AMZN,-0.1033208668231964,-0.5,SHORT,-0.007754942
2025-11-14,XOM,-0.10425865650177,-0.5,SHORT,-0.01349653
2025-11-17,NVDA,-0.0115109682083129,0.5,LONG,-0.02808147
2025-11-17,AAPL,-0.0178733468055725,0.5,LONG,-7.493988e-05
2025-11-17,GOOGL,-0.0339446514844894,0.0,FLAT,-0.0025962638
2025-11-17,AVGO,-0.0375053584575653,0.0,FLAT,-0.0062746615
2025-11-17,MSFT,-0.0524549484252929,0.0,FLAT,-0.026995476
2025-11-17,META,-0.0567488968372345,0.0,FLAT,-0.0071758316
2025-11-17,JPM,-0.0605237782001495,0.0,FLAT,-0.0031959717
2025-11-17,TSLA,-0.0902164801955223,0.0,FLAT,-0.018756757
2025-11-17,AMZN,-0.0937312915921211,-0.5,SHORT,-0.044316538
2025-11-17,XOM,-0.106500431895256,-0.5,SHORT,0.011471766
2025-11-18,NVDA,-0.0051844418048858,0.5,LONG,0.028451655
2025-11-18,AAPL,-0.0145483613014221,0.5,LONG,0.004188023
2025-11-18,GOOGL,-0.028494656085968,0.0,FLAT,0.030005626
2025-11-18,AVGO,-0.0335811972618103,0.0,FLAT,0.040881097
2025-11-18,MSFT,-0.0500521957874298,0.0,FLAT,-0.01350783
2025-11-18,META,-0.0566323399543762,0.0,FLAT,-0.012330924
2025-11-18,JPM,-0.0580882430076599,0.0,FLAT,0.012891963
2025-11-18,AMZN,-0.0808664858341217,0.0,FLAT,0.00062906934
2025-11-18,TSLA,-0.0863233804702758,-0.5,SHORT,0.006828636
2025-11-18,XOM,-0.105730727314949,-0.5,SHORT,-0.014114059
2025-11-19,NVDA,-0.0080437362194061,0.5,LONG,-0.031524718
2025-11-19,AAPL,-0.0149833261966705,0.5,LONG,-0.008601475
2025-11-19,GOOGL,-0.0273882448673248,0.0,FLAT,-0.011475029
2025-11-19,AVGO,-0.0403291285037994,0.0,FLAT,-0.021443404
2025-11-19,MSFT,-0.0514084994792938,0.0,FLAT,-0.01600126
2025-11-19,META,-0.0592518597841262,0.0,FLAT,-0.0019819187
2025-11-19,JPM,-0.0602169036865234,0.0,FLAT,-0.01612414
2025-11-19,AMZN,-0.0701316148042678,0.0,FLAT,-0.024922552
2025-11-19,TSLA,-0.0855886191129684,-0.5,SHORT,-0.021683654
2025-11-19,XOM,-0.104701817035675,-0.5,SHORT,-0.0028121585
2025-11-20,NVDA,-0.0019770264625549,0.5,LONG,-0.009743078
2025-11-20,AAPL,-0.0117264986038208,0.5,LONG,0.019680612
2025-11-20,GOOGL,-0.0226056575775146,0.0,FLAT,0.035273854
2025-11-20,AVGO,-0.0401542782783508,0.0,FLAT,-0.019087775
2025-11-20,MSFT,-0.0483216047286987,0.0,FLAT,-0.0131890625
2025-11-20,AMZN,-0.057852029800415,0.0,FLAT,0.016348913
2025-11-20,JPM,-0.0595885813236236,0.0,FLAT,-0.0012066897
2025-11-20,META,-0.0598940849304199,0.0,FLAT,0.008656576
2025-11-20,TSLA,-0.076371893286705,-0.5,SHORT,-0.01047495
2025-11-20,XOM,-0.1030951365828514,-0.5,SHORT,0.00051275553
2025-11-21,NVDA,-0.0006042122840881,0.5,LONG,0.020516524
2025-11-21,AAPL,-0.0158474147319793,0.5,LONG,0.016317567
2025-11-21,GOOGL,-0.0246111899614334,0.0,FLAT,0.063138075
2025-11-21,AVGO,-0.0454433262348175,0.0,FLAT,0.11099351
2025-11-21,MSFT,-0.0474686920642852,0.0,FLAT,0.003982138
2025-11-21,AMZN,-0.0509427636861801,0.0,FLAT,0.02532963
2025-11-21,JPM,-0.0601734220981597,0.0,FLAT,-6.698661e-05
2025-11-21,META,-0.063521422445774,0.0,FLAT,0.0316365
2025-11-21,TSLA,-0.0771352052688598,-0.5,SHORT,0.068245165
2025-11-21,XOM,-0.0997845977544784,-0.5,SHORT,-0.009480651
2025-11-24,NVDA,-0.0008982717990875,0.5,LONG,-0.02591076
2025-11-24,AAPL,-0.019406646490097,0.5,LONG,0.0038053396
2025-11-24,GOOGL,-0.0277999639511108,0.0,FLAT,0.015255255
2025-11-24,AMZN,-0.0457870066165924,0.0,FLAT,0.014981437
2025-11-24,MSFT,-0.046451061964035,0.0,FLAT,0.0063079093
2025-11-24,AVGO,-0.0564956814050674,0.0,FLAT,0.018705709
2025-11-24,JPM,-0.0588458478450775,0.0,FLAT,0.016778413
2025-11-24,META,-0.0664011090993881,0.0,FLAT,0.037794482
2025-11-24,TSLA,-0.0820287466049194,-0.5,SHORT,0.0038776272
2025-11-24,XOM,-0.0981515049934387,-0.5,SHORT,-0.012589549
2025-11-25,NVDA,0.0048311054706573,0.5,LONG,0.013721772
2025-11-25,AAPL,-0.0210726857185363,0.5,LONG,0.0020941065
2025-11-25,GOOGL,-0.0283992290496826,0.0,FLAT,-0.010790097
2025-11-25,AMZN,-0.0431693792343139,0.0,FLAT,-0.0022205533
2025-11-25,MSFT,-0.0462316572666168,0.0,FLAT,0.017841063
2025-11-25,JPM,-0.0571992099285125,0.0,FLAT,0.015313662
2025-11-25,AVGO,-0.0625504553318023,0.0,FLAT,0.03256883
2025-11-25,META,-0.0679313391447067,0.0,FLAT,-0.0041022287
2025-11-25,TSLA,-0.0836149379611015,-0.5,SHORT,0.017119678
2025-11-25,XOM,-0.0984624326229095,-0.5,SHORT,0.0022705765
2025-11-26,NVDA,0.0039328783750534,0.5,LONG,-0.018085012
2025-11-26,AAPL,-0.0223705470561981,0.5,LONG,0.0046838666
2025-11-26,GOOGL,-0.0290807783603668,0.0,FLAT,0.0007187579
2025-11-26,AMZN,-0.0419192314147949,0.0,FLAT,0.017716868
2025-11-26,MSFT,-0.0477857142686843,0.0,FLAT,0.013408928
2025-11-26,JPM,-0.0554938018321991,0.0,FLAT,0.017682994
2025-11-26,AVGO,-0.0658263340592384,0.0,FLAT,0.013557343
2025-11-26,META,-0.0701383575797081,0.0,FLAT,0.02263221
2025-11-26,TSLA,-0.0869220346212387,-0.5,SHORT,0.008415835
2025-11-26,XOM,-0.0991159155964851,-0.5,SHORT,0.010020008
2025-11-28,NVDA,0.0032565891742706,0.5,LONG,0.016497284
2025-11-28,AAPL,-0.0239143669605255,0.5,LONG,0.015241063
2025-11-28,GOOGL,-0.0309878587722778,0.0,FLAT,-0.016521852
2025-11-28,AMZN,-0.0433733165264129,0.0,FLAT,0.0028299617
2025-11-28,MSFT,-0.0526167750358581,0.0,FLAT,-0.010711244
2025-11-28,JPM,-0.0554206520318985,0.0,FLAT,-0.013287208
2025-11-28,AVGO,-0.0693086311221122,0.0,FLAT,-0.04188999
2025-11-28,META,-0.0710014626383781,0.0,FLAT,-0.010926787
2025-11-28,TSLA,-0.0908782929182052,-0.5,SHORT,-6.973703e-05
2025-11-28,XOM,-0.0997695699334144,-0.5,SHORT,0.006124983
2025-12-01,NVDA,0.0067870467901229,0.5,LONG,0.008559255
2025-12-01,AAPL,-0.0233053714036941,0.5,LONG,0.010914952
2025-12-01,GOOGL,-0.0345961451530456,0.0,FLAT,0.0029216197
2025-12-01,AMZN,-0.0441352128982543,0.0,FLAT,0.0023088476
2025-12-01,MSFT,-0.0504509210586547,0.0,FLAT,0.006697669
2025-12-01,JPM,-0.0522373020648956,0.0,FLAT,-0.0033667092
2025-12-01,META,-0.0721634775400161,0.0,FLAT,0.00972111
2025-12-01,AVGO,-0.073777787387371,0.0,FLAT,-0.01168143
2025-12-01,TSLA,-0.0866284519433975,-0.5,SHORT,-0.0020923987
2025-12-01,XOM,-0.1043834686279296,-0.5,SHORT,-0.01071766
2025-12-02,NVDA,0.0023660659790039,0.5,LONG,-0.010305267
2025-12-02,AAPL,-0.0263731330633163,0.5,LONG,-0.007128104
2025-12-02,GOOGL,-0.0371101796627044,0.0,FLAT,0.012095775
2025-12-02,AMZN,-0.0488504916429519,0.0,FLAT,-0.0087023005
2025-12-02,JPM,-0.0528226196765899,0.0,FLAT,0.013804064
2025-12-02,MSFT,-0.0541915595531463,0.0,FLAT,-0.025040837
2025-12-02,META,-0.074873648583889,0.0,FLAT,-0.011590149
2025-12-02,AVGO,-0.0822091698646545,0.0,FLAT,-0.0025160841
2025-12-02,TSLA,-0.084777757525444,-0.5,SHORT,0.040769733
2025-12-02,XOM,-0.1079887598752975,-0.5,SHORT,0.020974156
2025-12-03,NVDA,-0.0008618831634521,0.5,LONG,0.021160536
2025-12-03,AAPL,-0.0283966362476348,0.5,LONG,-0.012141397
2025-12-03,GOOGL,-0.0396147370338439,0.0,FLAT,-0.006288537
2025-12-03,MSFT,-0.0510980039834976,0.0,FLAT,0.0065099513
2025-12-03,AMZN,-0.0540532022714614,0.0,FLAT,-0.014071797
2025-12-03,JPM,-0.0542453825473785,0.0,FLAT,0.012719102
2025-12-03,META,-0.0787999927997589,0.0,FLAT,0.03428724
2025-12-03,TSLA,-0.0880120694637298,0.0,FLAT,0.017437454
2025-12-03,AVGO,-0.0950062572956085,-0.5,SHORT,0.0011035836
2025-12-03,XOM,-0.1070376560091972,-0.5,SHORT,-0.005602766
2025-12-04,NVDA,-0.0043295472860336,0.5,LONG,-0.005289603
2025-12-04,AAPL,-0.0290116518735885,0.5,LONG,-0.0068401755
2025-12-04,GOOGL,-0.0405669510364532,0.0,FLAT,0.011491724
2025-12-04,MSFT,-0.0544300377368927,0.0,FLAT,0.0048249215
2025-12-04,AMZN,-0.0551410913467407,0.0,FLAT,0.0018331725
2025-12-04,JPM,-0.0558402836322784,0.0,FLAT,-0.0033532942
2025-12-04,META,-0.0744346305727958,0.0,FLAT,0.017973352
2025-12-04,TSLA,-0.0924408137798309,0.0,FLAT,0.0010340378
2025-12-04,AVGO,-0.102788433432579,-0.5,SHORT,0.02417129
2025-12-04,XOM,-0.1072012186050415,-0.5,SHORT,-0.0051219705
2025-12-05,NVDA,-0.0081515908241271,0.5,LONG,0.017213998
2025-12-05,AAPL,-0.0283642709255218,0.5,LONG,-0.0031924427
2025-12-05,GOOGL,-0.0398956537246704,0.0,FLAT,-0.022861756
2025-12-05,AMZN,-0.057453379034996,0.0,FLAT,-0.011501762
2025-12-05,MSFT,-0.0577510297298431,0.0,FLAT,0.016267916
2025-12-05,JPM,-0.0580969154834747,0.0,FLAT,0.0005394601
2025-12-05,META,-0.0811208710074424,0.0,FLAT,-0.009830443
2025-12-05,TSLA,-0.0982403755187988,0.0,FLAT,-0.03389014
2025-12-05,XOM,-0.1106665059924125,-0.5,SHORT,-0.0048052957
2025-12-05,AVGO,-0.1126615181565284,-0.5,SHORT,0.027829085
2025-12-08,NVDA,-0.0096309781074523,0.5,LONG,-0.0031259127
2025-12-08,AAPL,-0.0262326002120971,0.5,LONG,-0.0025550642
2025-12-08,GOOGL,-0.0390464663505554,0.0,FLAT,0.010710215
2025-12-08,AMZN,-0.0557033866643905,0.0,FLAT,0.004539639
2025-12-08,JPM,-0.0585713535547256,0.0,FLAT,-0.04663544
2025-12-08,MSFT,-0.0612113177776336,0.0,FLAT,0.0020364877
2025-12-08,META,-0.0853728279471397,0.0,FLAT,-0.014756925
2025-12-08,TSLA,-0.1037204414606094,0.0,FLAT,0.012716746
2025-12-08,XOM,-0.1162186339497566,-0.5,SHORT,0.0195724
2025-12-08,AVGO,-0.1190599799156189,-0.5,SHORT,0.012939404
2025-12-09,NVDA,-0.0152889788150787,0.5,LONG,-0.006433412
2025-12-09,AAPL,-0.0245907306671142,0.5,LONG,0.0057724803
2025-12-09,GOOGL,-0.035096675157547,0.0,FLAT,0.009871353
2025-12-09,AMZN,-0.053562045097351,0.0,FLAT,0.01693577
2025-12-09,JPM,-0.0546261072158813,0.0,FLAT,0.03194544
2025-12-09,MSFT,-0.0652930811047554,0.0,FLAT,-0.027356565
2025-12-09,META,-0.0853208899497985,0.0,FLAT,-0.010396516
2025-12-09,TSLA,-0.1025550663471221,0.0,FLAT,0.0141069675
2025-12-09,AVGO,-0.1135793626308441,-0.5,SHORT,0.016441429
2025-12-09,XOM,-0.1177337765693664,-0.5,SHORT,0.010909046
2025-12-10,NVDA,-0.0192364603281021,0.5,LONG,-0.015507791
2025-12-10,AAPL,-0.0229930281639099,0.5,LONG,-0.0026903718
2025-12-10,GOOGL,-0.0306633710861206,0.0,FLAT,-0.024296546
2025-12-10,AMZN,-0.0500418692827224,0.0,FLAT,-0.0064716544
2025-12-10,JPM,-0.0564992725849151,0.0,FLAT,0.0234434
2025-12-10,MSFT,-0.0584906935691833,0.0,FLAT,0.010259973
2025-12-10,META,-0.0829020589590072,0.0,FLAT,0.003968431
2025-12-10,TSLA,-0.1024023592472076,0.0,FLAT,-0.010100781
2025-12-10,AVGO,-0.1062620729207992,-0.5,SHORT,-0.015981749
2025-12-10,XOM,-0.1166690364480018,-0.5,SHORT,0.0
2025-12-11,NVDA,-0.0205753445625305,0.5,LONG,-0.032664523
2025-12-11,AAPL,-0.0209277272224426,0.5,LONG,0.0008993199
2025-12-11,GOOGL,-0.0261381268501281,0.0,FLAT,-0.010050274
2025-12-11,AMZN,-0.0502520501613616,0.0,FLAT,-0.017760972
2025-12-11,JPM,-0.0590571463108062,0.0,FLAT,0.0035918602
2025-12-11,MSFT,-0.060188204050064,0.0,FLAT,-0.010217836
2025-12-11,META,-0.0854659974575042,0.0,FLAT,-0.012991902
2025-12-11,AVGO,-0.101570039987564,0.0,FLAT,-0.114280134
2025-12-11,TSLA,-0.1030089110136032,-0.5,SHORT,0.027008832
2025-12-11,XOM,-0.1148456633090972,-0.5,SHORT,-0.0060230945
2025-12-12,AAPL,-0.0159279406070709,0.5,LONG,-0.014985057
2025-12-12,NVDA,-0.016566127538681,0.5,LONG,0.0072562774
2025-12-12,GOOGL,-0.0218713134527206,0.0,FLAT,-0.0034594685
2025-12-12,AMZN,-0.0477530360221862,0.0,FLAT,-0.016136916
2025-12-12,JPM,-0.0591555833816528,0.0,FLAT,0.004709396
2025-12-12,MSFT,-0.060198426246643,0.0,FLAT,-0.0077528534
2025-12-12,META,-0.0853731334209442,0.0,FLAT,0.0059110816
2025-12-12,AVGO,-0.0951879471540451,0.0,FLAT,-0.05589976
2025-12-12,TSLA,-0.1054827570915222,-0.5,SHORT,0.035624035
2025-12-12,XOM,-0.115479364991188,-0.5,SHORT,-0.008920993
2025-12-15,AAPL,-0.0100770741701126,0.5,LONG,0.0018241386
2025-12-15,NVDA,-0.0132640898227691,0.5,LONG,0.008111748
2025-12-15,GOOGL,-0.0174053013324737,0.0,FLAT,-0.0053533954
2025-12-15,AMZN,-0.0443897545337677,0.0,FLAT,8.989069e-05
2025-12-15,MSFT,-0.0589595288038253,0.0,FLAT,0.0033065525
2025-12-15,JPM,-0.0608129948377609,0.0,FLAT,-0.013967956
