fold,test_start,test_end,horizon,feature,days,mean_ic,median_ic,ic_std,icir,positive_ic_pct
16,2023-01-16,2023-04-16,1,volatility_60,62,0.05219941348973606,0.09696969696969696,0.44564743986181277,0.1171316355052374,61.29032258064516
16,2023-01-16,2023-04-16,1,price_ma50_ratio,62,-0.029912023460410553,0.012121212121212121,0.3883564355482841,-0.07702208775858334,51.61290322580645
16,2023-01-16,2023-04-16,1,volume_ratio_20,62,-0.01935483870967742,-0.04242424242424242,0.3414366861139693,-0.056686464861063296,48.38709677419355
16,2023-01-16,2023-04-16,1,rsi_14,62,0.05415444770283477,0.14545454545454545,0.4018950892447259,0.13474772186096187,54.83870967741935
16,2023-01-16,2023-04-16,1,momentum_20,62,0.006647116324535672,0.09696969696969696,0.44021826463990127,0.01509959231240216,56.451612903225815
16,2023-01-16,2023-04-16,3,price_ma200_ratio,62,-0.030498533724340166,0.006060606060606061,0.3997349190776772,-0.07629689644004714,51.61290322580645
16,2023-01-16,2023-04-16,3,return_60d,62,-0.05141739980449657,-0.07878787878787878,0.3669328014563125,-0.1401275645034378,43.54838709677419
16,2023-01-16,2023-04-16,3,beta_60,62,0.12629521016617792,0.13939393939393938,0.4187382541749749,0.30160896193975134,59.67741935483871
16,2023-01-16,2023-04-16,3,volatility_10,62,0.05102639296187683,0.04242424242424241,0.3231689653677261,0.15789385253567012,54.83870967741935
16,2023-01-16,2023-04-16,3,volatility_20,62,0.09853372434017595,0.0909090909090909,0.3289591249198976,0.29953181679994184,61.29032258064516
16,2023-01-16,2023-04-16,3,volatility_60,62,0.15190615835777127,0.07878787878787877,0.4043924346053562,0.37564045555405967,61.29032258064516
16,2023-01-16,2023-04-16,3,price_ma50_ratio,62,-0.00469208211143694,-0.0303030303030303,0.33964297753133477,-0.013814747902461955,43.54838709677419
16,2023-01-16,2023-04-16,3,volume_ratio_20,62,-0.08836754643206257,-0.16363636363636364,0.38035510597096134,-0.23232906577257595,38.70967741935484
16,2023-01-16,2023-04-16,3,rsi_14,62,0.06568914956011732,0.09696969696969696,0.33322979658947666,0.19712867886494329,56.451612903225815
16,2023-01-16,2023-04-16,3,momentum_20,62,0.03792766373411533,-0.012121212121212121,0.4093606374450343,0.09265097878202312,48.38709677419355
16,2023-01-16,2023-04-16,5,price_ma200_ratio,62,0.0007820136852394931,0.02424242424242424,0.38796335992898756,0.002015689536719736,53.2258064516129
16,2023-01-16,2023-04-16,5,return_60d,62,-0.060606060606060594,-0.09090909090909091,0.3782953578909787,-0.16020831168519575,40.32258064516129
16,2023-01-16,2023-04-16,5,beta_60,62,0.1282502443792766,0.07878787878787878,0.41065340663841143,0.3123077571159747,58.06451612903226
16,2023-01-16,2023-04-16,5,volatility_10,62,0.05513196480938416,0.04848484848484848,0.3459548058157831,0.1593617544331536,54.83870967741935
16,2023-01-16,2023-04-16,5,volatility_20,62,0.08660801564027369,0.060606060606060594,0.338911706047841,0.2555474304804569,58.06451612903226
16,2023-01-16,2023-04-16,5,volatility_60,62,0.15835777126099698,0.10909090909090909,0.42791186320442626,0.37007100031097934,61.29032258064516
16,2023-01-16,2023-04-16,5,price_ma50_ratio,62,0.017008797653958935,0.01818181818181818,0.322313138396654,0.052771034214022926,54.83870967741935
16,2023-01-16,2023-04-16,5,volume_ratio_20,62,-0.1217986314760508,-0.14545454545454545,0.3841454549677684,-0.31706383584902825,35.483870967741936
16,2023-01-16,2023-04-16,5,rsi_14,62,0.0484848484848485,0.02424242424242424,0.3107859970973769,0.15600718480780523,51.61290322580645
16,2023-01-16,2023-04-16,5,momentum_20,62,0.03831867057673509,0.06666666666666665,0.3836451989849979,0.09988049030227408,56.451612903225815
16,2023-01-16,2023-04-16,10,price_ma200_ratio,62,0.0541544477028348,0.05454545454545454,0.35664730974513253,0.151843140893267,64.51612903225806
16,2023-01-16,2023-04-16,10,return_60d,62,-0.07194525904203322,0.04242424242424242,0.3690709706136109,-0.1949361092323742,53.2258064516129
16,2023-01-16,2023-04-16,10,beta_60,62,0.16520039100684258,0.20606060606060606,0.4708228871580227,0.35087587182522895,67.74193548387096
16,2023-01-16,2023-04-16,10,volatility_10,62,0.05591397849462366,0.04848484848484848,0.3113385048627002,0.1795922368140158,53.2258064516129
16,2023-01-16,2023-04-16,10,volatility_20,62,0.14369501466275658,0.09090909090909088,0.33559793819539535,0.4281760949886795,66.12903225806451
16,2023-01-16,2023-04-16,10,volatility_60,62,0.19569892473118272,0.04242424242424242,0.45405489288878936,0.4310027879803397,59.67741935483871
16,2023-01-16,2023-04-16,10,price_ma50_ratio,62,0.039491691104594336,0.006060606060606061,0.2810781794166467,0.14050073608188263,51.61290322580645
16,2023-01-16,2023-04-16,10,volume_ratio_20,62,-0.16832844574780056,-0.18787878787878787,0.35739876117350694,-0.47098217463065545,30.64516129032258
16,2023-01-16,2023-04-16,10,rsi_14,62,0.08113391984359726,0.11515151515151514,0.3530285096845425,0.22982257131611414,58.06451612903226
16,2023-01-16,2023-04-16,10,momentum_20,62,0.03264907135874877,0.0,0.30269898397992506,0.10785986437573919,50.0
16,2023-01-16,2023-04-16,20,price_ma200_ratio,62,0.16363636363636364,0.17575757575757575,0.25881964923980993,0.6322408832443243,80.64516129032258
16,2023-01-16,2023-04-16,20,return_60d,62,0.07155425219941346,0.12727272727272726,0.2785455192028013,0.2568853105381199,62.903225806451616
16,2023-01-16,2023-04-16,20,beta_60,62,0.23851417399804495,0.406060606060606,0.41261490661641764,0.5780551554812747,72.58064516129032
16,2023-01-16,2023-04-16,20,volatility_10,62,0.09872922776148582,0.19999999999999998,0.29891369174009924,0.3302934274664452,66.12903225806451
16,2023-01-16,2023-04-16,20,volatility_20,62,0.16304985337243397,0.1212121212121212,0.31979782123641814,0.5098529212677014,66.12903225806451
16,2023-01-16,2023-04-16,20,volatility_60,62,0.20801564027370475,0.2606060606060606,0.3564039404494788,0.5836513479939808,61.29032258064516
16,2023-01-16,2023-04-16,20,price_ma50_ratio,62,0.09657869012707722,0.09696969696969696,0.28705610158773975,0.3364453484628599,64.51612903225806
16,2023-01-16,2023-04-16,20,volume_ratio_20,62,-0.16676441837732156,-0.18787878787878787,0.37114250297306944,-0.4493271911501394,37.096774193548384
16,2023-01-16,2023-04-16,20,rsi_14,62,0.03695014662756598,0.00606060606060606,0.2957998994038716,0.12491602161471986,50.0
16,2023-01-16,2023-04-16,20,momentum_20,62,0.10713587487781034,0.11515151515151514,0.28242252438782556,0.3793460706083423,67.74193548387096
17,2023-04-16,2023-07-16,1,price_ma200_ratio,62,0.022091886608015626,0.054545454545454536,0.40534907635119677,0.05450089292636031,51.61290322580645
17,2023-04-16,2023-07-16,1,return_60d,62,0.0021505376344085956,0.02424242424242424,0.415600138737396,0.005174535410267149,54.83870967741935
17,2023-04-16,2023-07-16,1,beta_60,62,0.10185728250244379,0.16969696969696968,0.39716716356098647,0.2564594756253137,64.51612903225806
17,2023-04-16,2023-07-16,1,volatility_10,62,0.050048875855327454,0.036363636363636355,0.3440825378993946,0.1454560180847106,51.61290322580645
17,2023-04-16,2023-07-16,1,volatility_20,62,0.05962854349951123,0.11515151515151514,0.3545107528389529,0.1681995342087671,58.06451612903226
17,2023-04-16,2023-07-16,1,volatility_60,62,0.06823069403714564,0.10909090909090909,0.3734040608287742,0.182726170373474,61.29032258064516
17,2023-04-16,2023-07-16,1,price_ma50_ratio,62,0.03128054740957967,0.06666666666666665,0.40910204919186416,0.07646147818465082,61.29032258064516
17,2023-04-16,2023-07-16,1,volume_ratio_20,62,-0.010361681329423264,0.02424242424242424,0.37876842409537104,-0.027356243736976003,54.83870967741935
17,2023-04-16,2023-07-16,1,rsi_14,62,0.006060606060606059,-0.04848484848484848,0.3928089554619724,0.01542888973465062,46.774193548387096
17,2023-04-16,2023-07-16,1,momentum_20,62,0.03147605083088954,-0.04242424242424241,0.40893958852070056,0.07696992835726939,48.38709677419355
17,2023-04-16,2023-07-16,3,price_ma200_ratio,62,0.08367546432062561,0.15757575757575756,0.4419385539646324,0.18933732658074912,54.83870967741935
17,2023-04-16,2023-07-16,3,return_60d,62,0.07624633431085044,0.18787878787878787,0.47075972058130283,0.16196443955889014,59.67741935483871
17,2023-04-16,2023-07-16,3,beta_60,62,0.22404692082111435,0.29696969696969694,0.3401559250852302,0.6586594684922119,75.80645161290323
17,2023-04-16,2023-07-16,3,volatility_10,62,0.10811339198435971,0.11515151515151514,0.3002118177156058,0.3601237046796632,64.51612903225806
17,2023-04-16,2023-07-16,3,volatility_20,62,0.11065493646138809,0.13939393939393938,0.3098350441375338,0.3571414485066094,62.903225806451616
17,2023-04-16,2023-07-16,3,volatility_60,62,0.1442815249266862,0.19999999999999998,0.33239145928358704,0.4340710956823631,67.74193548387096
17,2023-04-16,2023-07-16,3,price_ma50_ratio,62,0.12062561094819156,0.14545454545454545,0.3992959371102193,0.30209576341092287,64.51612903225806
17,2023-04-16,2023-07-16,3,volume_ratio_20,62,-0.01642228739002932,-0.036363636363636355,0.32717959171683575,-0.05019349557793422,46.774193548387096
17,2023-04-16,2023-07-16,3,rsi_14,62,0.07663734115347018,0.0303030303030303,0.39177455040832043,0.19561592521412174,51.61290322580645
17,2023-04-16,2023-07-16,3,momentum_20,62,0.08543499511241448,0.08484848484848484,0.3782630596585008,0.22586132304208065,64.51612903225806
17,2023-04-16,2023-07-16,5,price_ma200_ratio,62,0.07370478983382207,0.16363636363636364,0.4584652232118091,0.1607641890860951,59.67741935483871
17,2023-04-16,2023-07-16,5,return_60d,62,0.0772238514173998,0.20606060606060606,0.4787569842747635,0.1613007307546249,58.06451612903226
17,2023-04-16,2023-07-16,5,beta_60,62,0.2680351906158357,0.38181818181818183,0.37046318903454917,0.7235136946112044,82.25806451612904
17,2023-04-16,2023-07-16,5,volatility_10,62,0.11436950146627566,0.11515151515151513,0.3535604949002812,0.32347930019311866,64.51612903225806
17,2023-04-16,2023-07-16,5,volatility_20,62,0.10674486803519062,0.06666666666666665,0.3732434437991917,0.28599261369108014,62.903225806451616
17,2023-04-16,2023-07-16,5,volatility_60,62,0.1642228739002932,0.24848484848484845,0.36762460977386197,0.4467134939668813,74.19354838709677
17,2023-04-16,2023-07-16,5,price_ma50_ratio,62,0.13137829912023455,0.21818181818181814,0.3883128690562513,0.3383310458897075,61.29032258064516
17,2023-04-16,2023-07-16,5,volume_ratio_20,62,-0.01407624633431085,-0.07272727272727272,0.34072511314250986,-0.04131261768316853,43.54838709677419
17,2023-04-16,2023-07-16,5,rsi_14,62,0.052590420332355815,0.06666666666666667,0.3729116369119428,0.1410264929457651,54.83870967741935
17,2023-04-16,2023-07-16,5,momentum_20,62,0.07546432062561094,0.09090909090909088,0.41227412700245597,0.18304403716598347,58.06451612903226
17,2023-04-16,2023-07-16,10,price_ma200_ratio,62,0.12864125122189635,0.18787878787878787,0.37628669595973574,0.34187031485073155,64.51612903225806
17,2023-04-16,2023-07-16,10,return_60d,62,0.1775171065493646,0.22424242424242422,0.368948428384289,0.48114341434317337,64.51612903225806
17,2023-04-16,2023-07-16,10,beta_60,62,0.43343108504398825,0.5212121212121212,0.34335868514286094,1.2623274255132093,88.70967741935483
17,2023-04-16,2023-07-16,10,volatility_10,62,0.17751710654936462,0.1515151515151515,0.3398467405586342,0.5223445905573938,77.41935483870968
17,2023-04-16,2023-07-16,10,volatility_20,62,0.13294232649071355,0.17575757575757575,0.37475768920345753,0.3547420915452881,67.74193548387096
17,2023-04-16,2023-07-16,10,volatility_60,62,0.28523949169110446,0.37575757575757573,0.3323154235572087,0.8583396119199384,79.03225806451613
17,2023-04-16,2023-07-16,10,price_ma50_ratio,62,0.21388074291300097,0.16363636363636364,0.3684650213911342,0.5804641702636995,74.19354838709677
17,2023-04-16,2023-07-16,10,volume_ratio_20,62,0.059628543499511244,0.1212121212121212,0.3065315732208489,0.19452659598151822,59.67741935483871
17,2023-04-16,2023-07-16,10,rsi_14,62,0.13176930596285433,0.15757575757575756,0.3929391336145618,0.3353427915177017,67.74193548387096
17,2023-04-16,2023-07-16,10,momentum_20,62,0.09970674486803519,0.16363636363636364,0.4042685391329044,0.2466349349912097,62.903225806451616
17,2023-04-16,2023-07-16,20,price_ma200_ratio,62,0.14897360703812318,0.17575757575757575,0.2578419439562952,0.5777710358225291,77.41935483870968
17,2023-04-16,2023-07-16,20,return_60d,62,0.16754643206256112,0.15757575757575756,0.2981365334095864,0.5619788697025675,80.64516129032258
17,2023-04-16,2023-07-16,20,beta_60,62,0.4695992179863147,0.6121212121212121,0.42023906580993103,1.1174573146388742,87.09677419354838
17,2023-04-16,2023-07-16,20,volatility_10,62,0.19804496578690123,0.24848484848484848,0.21767555713261602,0.909817199485769,82.25806451612904
17,2023-04-16,2023-07-16,20,volatility_20,62,0.18240469208211146,0.20606060606060606,0.28328031133035064,0.6439017636823976,75.80645161290323
17,2023-04-16,2023-07-16,20,volatility_60,62,0.3704789833822092,0.4666666666666666,0.29184211172646446,1.2694500502019699,85.48387096774194
17,2023-04-16,2023-07-16,20,price_ma50_ratio,62,0.1874877810361681,0.15757575757575756,0.35486671722058255,0.5283329541429693,69.35483870967742
17,2023-04-16,2023-07-16,20,volume_ratio_20,62,0.07253176930596285,0.04848484848484848,0.3301687248734592,0.2196809202136315,53.2258064516129
17,2023-04-16,2023-07-16,20,rsi_14,62,0.13880742913000976,0.1333333333333333,0.4054717793695169,0.34233561049759514,59.67741935483871
17,2023-04-16,2023-07-16,20,momentum_20,62,0.05610948191593351,0.012121212121212121,0.42674435836353913,0.13148265657476935,51.61290322580645
18,2023-07-16,2023-10-16,1,price_ma200_ratio,64,-0.04867424242424244,-0.09696969696969696,0.5208249048248885,-0.09345605782927693,46.875
18,2023-07-16,2023-10-16,1,return_60d,64,-0.09223484848484848,-0.12727272727272726,0.39239266969399794,-0.23505752173397265,39.0625
18,2023-07-16,2023-10-16,1,beta_60,64,-0.04356060606060606,-0.07878787878787878,0.5152458674876998,-0.08454333903346824,43.75
18,2023-07-16,2023-10-16,1,volatility_10,64,-0.019507575757575765,0.01818181818181818,0.3976411986845052,-0.04905823597281071,51.5625
18,2023-07-16,2023-10-16,1,volatility_20,64,-0.042234848484848486,0.00606060606060606,0.4232186764891167,-0.09979438723076905,50.0
18,2023-07-16,2023-10-16,1,volatility_60,64,-0.04109848484848485,-0.024242424242424235,0.48643855278710907,-0.08448854354369337,48.4375
18,2023-07-16,2023-10-16,1,price_ma50_ratio,64,-0.06553030303030302,-0.06666666666666665,0.34309613259231686,-0.19099691545683858,42.1875
18,2023-07-16,2023-10-16,1,volume_ratio_20,64,0.007386363636363635,0.04242424242424241,0.31372093396149525,0.023544376025828758,54.6875
18,2023-07-16,2023-10-16,1,rsi_14,64,0.010606060606060612,0.04848484848484848,0.3293469267601686,0.0322033082573258,53.125
18,2023-07-16,2023-10-16,1,momentum_20,64,-0.05246212121212121,-0.07272727272727272,0.3255082549823962,-0.16116986407904896,42.1875
18,2023-07-16,2023-10-16,3,price_ma200_ratio,64,-0.10037878787878786,-0.054545454545454536,0.4734862433841886,-0.21199937544402978,45.3125
18,2023-07-16,2023-10-16,3,return_60d,64,-0.11155303030303029,-0.10303030303030303,0.3922414568148929,-0.2843988782034188,35.9375
18,2023-07-16,2023-10-16,3,beta_60,64,-0.059848484848484845,-0.060606060606060594,0.4982321860996279,-0.12012167523138977,45.3125
18,2023-07-16,2023-10-16,3,volatility_10,64,-0.032954545454545466,-0.036363636363636355,0.3723594974191768,-0.0885019602909376,42.1875
18,2023-07-16,2023-10-16,3,volatility_20,64,-0.053409090909090906,-0.06666666666666665,0.39574584889523123,-0.13495805719298978,45.3125
18,2023-07-16,2023-10-16,3,volatility_60,64,-0.04261363636363636,-0.012121212121212121,0.4687738994058012,-0.09090445610912143,46.875
18,2023-07-16,2023-10-16,3,price_ma50_ratio,64,-0.16534090909090904,-0.16969696969696968,0.3045837407343668,-0.5428422038952695,31.25
18,2023-07-16,2023-10-16,3,volume_ratio_20,64,0.05852272727272727,0.09696969696969696,0.33450791130984636,0.1749516985818584,60.9375
18,2023-07-16,2023-10-16,3,rsi_14,64,-0.07556818181818181,-0.1333333333333333,0.32729226733394096,-0.2308889923790302,35.9375
18,2023-07-16,2023-10-16,3,momentum_20,64,-0.18579545454545454,-0.24848484848484845,0.29031167362246024,-0.6399861646179436,26.5625
18,2023-07-16,2023-10-16,5,price_ma200_ratio,64,-0.11875,-0.11515151515151514,0.46591046938403985,-0.25487729468065884,42.1875
18,2023-07-16,2023-10-16,5,return_60d,64,-0.11874999999999998,-0.09090909090909088,0.3505131075170466,-0.3387890422734755,40.625
18,2023-07-16,2023-10-16,5,beta_60,64,-0.08598484848484847,-0.1212121212121212,0.515295653660232,-0.16686507614431362,43.75
18,2023-07-16,2023-10-16,5,volatility_10,64,-0.02746212121212121,-0.08484848484848484,0.32795071445611634,-0.08373856192893266,40.625
18,2023-07-16,2023-10-16,5,volatility_20,64,-0.056249999999999994,-0.06666666666666665,0.35727556675537725,-0.15744149679990227,45.3125
18,2023-07-16,2023-10-16,5,volatility_60,64,-0.05094696969696969,-0.012121212121212121,0.4502347706432691,-0.11315645307486945,46.875
18,2023-07-16,2023-10-16,5,price_ma50_ratio,64,-0.22746212121212117,-0.24848484848484845,0.2698851832839179,-0.8428107035903194,17.1875
18,2023-07-16,2023-10-16,5,volume_ratio_20,64,0.07196969696969696,0.09090909090909091,0.3117953159277747,0.23082353484222407,59.375
18,2023-07-16,2023-10-16,5,rsi_14,64,-0.09488636363636362,-0.13939393939393938,0.3145222910634264,-0.30168406606585757,35.9375
18,2023-07-16,2023-10-16,5,momentum_20,64,-0.20909090909090908,-0.24242424242424238,0.2873844519035151,-0.7275651403754722,25.0
18,2023-07-16,2023-10-16,10,price_ma200_ratio,64,-0.14393939393939392,-0.2727272727272727,0.4207926806597081,-0.3420672472575554,34.375
18,2023-07-16,2023-10-16,10,return_60d,64,-0.12348484848484848,-0.1212121212121212,0.2740239603514747,-0.4506352230164895,31.25
18,2023-07-16,2023-10-16,10,beta_60,64,-0.09015151515151514,-0.16363636363636364,0.48440516047709925,-0.1861076687596047,35.9375
18,2023-07-16,2023-10-16,10,volatility_10,64,-0.03939393939393939,-0.054545454545454536,0.2909331399390918,-0.13540547289382945,39.0625
18,2023-07-16,2023-10-16,10,volatility_20,64,-0.028219696969696964,-0.09696969696969696,0.3073633805934329,-0.09181216355446314,39.0625
18,2023-07-16,2023-10-16,10,volatility_60,64,-0.019886363636363633,-0.06666666666666667,0.4050887823637203,-0.0490913708356113,46.875
18,2023-07-16,2023-10-16,10,price_ma50_ratio,64,-0.32935606060606054,-0.32121212121212117,0.16758188086964534,-1.9653440986394721,1.5625
18,2023-07-16,2023-10-16,10,volume_ratio_20,64,0.07537878787878785,0.07272727272727272,0.31536950872537534,0.23901736151806582,59.375
18,2023-07-16,2023-10-16,10,rsi_14,64,-0.1964015151515151,-0.22424242424242422,0.27160308896421737,-0.7231195930079802,26.5625
18,2023-07-16,2023-10-16,10,momentum_20,64,-0.2265151515151515,-0.24848484848484848,0.23406337447476003,-0.9677513708560906,20.3125
18,2023-07-16,2023-10-16,20,price_ma200_ratio,64,-0.12443181818181817,-0.11515151515151514,0.266007688005952,-0.46777527038629796,31.25
18,2023-07-16,2023-10-16,20,return_60d,64,-0.1827651515151515,-0.21818181818181814,0.21417740107101607,-0.8533353687233834,23.4375
18,2023-07-16,2023-10-16,20,beta_60,64,-0.03693181818181818,-0.01212121212121212,0.29170909469457623,-0.12660495971332789,50.0
18,2023-07-16,2023-10-16,20,volatility_10,64,-0.09185606060606061,-0.036363636363636355,0.22407002655037528,-0.4099435431869759,42.1875
18,2023-07-16,2023-10-16,20,volatility_20,64,-0.010227272727272729,-0.05454545454545454,0.26927941908305686,-0.037980149994746595,43.75
18,2023-07-16,2023-10-16,20,volatility_60,64,0.022537878787878787,-0.036363636363636355,0.2552304595675687,0.08830403246565562,48.4375
18,2023-07-16,2023-10-16,20,price_ma50_ratio,64,-0.3545454545454545,-0.3939393939393939,0.23441308613107534,-1.512481493235431,9.375
18,2023-07-16,2023-10-16,20,volume_ratio_20,64,-0.06609848484848485,0.01818181818181818,0.34901788081939716,-0.18938423639873106,51.5625
18,2023-07-16,2023-10-16,20,rsi_14,64,-0.18200757575757576,-0.19999999999999998,0.29823227741305286,-0.6102879853795791,34.375
18,2023-07-16,2023-10-16,20,momentum_20,64,-0.25284090909090906,-0.2727272727272727,0.21798256293490648,-1.1599134613643933,15.625
19,2023-10-16,2024-01-16,1,price_ma200_ratio,62,0.06881720430107525,0.10909090909090907,0.46743454192624295,0.14722318983421212,59.67741935483871
19,2023-10-16,2024-01-16,1,return_60d,62,0.0699902248289345,0.0303030303030303,0.36960929537764486,0.18936272897959083,53.2258064516129
19,2023-10-16,2024-01-16,1,beta_60,62,0.034017595307917876,0.04848484848484848,0.43162737763601366,0.07881241336967397,54.83870967741935
19,2023-10-16,2024-01-16,1,volatility_10,62,0.008015640273704794,0.006060606060606061,0.3783554796884534,0.02118547425374956,51.61290322580645
19,2023-10-16,2024-01-16,1,volatility_20,62,0.011339198435972633,0.07272727272727272,0.3348256957643648,0.033865974384333544,53.2258064516129
19,2023-10-16,2024-01-16,1,volatility_60,62,0.012316715542521988,-0.012121212121212121,0.40052497988951363,0.030751429151608976,48.38709677419355
19,2023-10-16,2024-01-16,1,price_ma50_ratio,62,0.020136852394916922,0.07878787878787877,0.37557608903985823,0.05361590629050905,58.06451612903226
19,2023-10-16,2024-01-16,1,volume_ratio_20,62,0.032258064516129024,0.02424242424242424,0.3265410565870606,0.09878716279442354,53.2258064516129
19,2023-10-16,2024-01-16,1,rsi_14,62,0.03323558162267839,0.060606060606060594,0.3441346954281571,0.09657724740984966,61.29032258064516
19,2023-10-16,2024-01-16,1,momentum_20,62,0.010557184750733134,0.036363636363636355,0.35952123512264517,0.029364565203309097,53.2258064516129
19,2023-10-16,2024-01-16,3,price_ma200_ratio,62,0.12082111436950145,0.1515151515151515,0.466677467720685,0.2588963957475982,56.451612903225815
19,2023-10-16,2024-01-16,3,return_60d,62,0.07370478983382207,0.04242424242424241,0.3736559556389636,0.19725308461304875,56.451612903225815
19,2023-10-16,2024-01-16,3,beta_60,62,0.03284457478005865,0.10303030303030301,0.4170774540274166,0.07874934131035434,61.29032258064516
19,2023-10-16,2024-01-16,3,volatility_10,62,-0.017790811339198437,0.01212121212121212,0.32542369417668165,-0.054669686496580994,50.0
19,2023-10-16,2024-01-16,3,volatility_20,62,-0.015053763440860205,0.01212121212121212,0.3281799020722372,-0.04587046112758804,50.0
19,2023-10-16,2024-01-16,3,volatility_60,62,-0.012512218963831869,-0.006060606060606061,0.39994711443091835,-0.031284683680329606,48.38709677419355
19,2023-10-16,2024-01-16,3,price_ma50_ratio,62,0.038123167155425214,0.04848484848484848,0.34917491381899046,0.10918071615874433,54.83870967741935
19,2023-10-16,2024-01-16,3,volume_ratio_20,62,0.03440860215053762,0.0303030303030303,0.3207117252462728,0.10728825746584551,58.06451612903226
19,2023-10-16,2024-01-16,3,rsi_14,62,0.07507331378299119,0.09090909090909091,0.338039941321031,0.22208415221470912,59.67741935483871
19,2023-10-16,2024-01-16,3,momentum_20,62,0.05904203323558162,-0.012121212121212121,0.35359702711977964,0.16697547973326526,48.38709677419355
19,2023-10-16,2024-01-16,5,price_ma200_ratio,62,0.1010752688172043,0.060606060606060594,0.424893084454404,0.23788400544808316,54.83870967741935
19,2023-10-16,2024-01-16,5,return_60d,62,0.027370478983382206,-0.030303030303030297,0.35873957787601257,0.07629623457058864,43.54838709677419
19,2023-10-16,2024-01-16,5,beta_60,62,0.08387096774193548,0.18787878787878787,0.3656875310060526,0.2293514561767962,58.06451612903226
19,2023-10-16,2024-01-16,5,volatility_10,62,-0.0011730205278592393,0.00606060606060606,0.3107604961026768,-0.0037746770988281195,50.0
19,2023-10-16,2024-01-16,5,volatility_20,62,0.03304007820136851,0.09696969696969696,0.30223378161726383,0.10931960691015367,58.06451612903226
19,2023-10-16,2024-01-16,5,volatility_60,62,0.030498533724340172,0.08484848484848484,0.33583752976362014,0.09081335771438832,58.06451612903226
19,2023-10-16,2024-01-16,5,price_ma50_ratio,62,-0.037927663734115345,-0.07272727272727272,0.30307587433565963,-0.12514247073361592,40.32258064516129
19,2023-10-16,2024-01-16,5,volume_ratio_20,62,0.029325513196480926,-0.02424242424242424,0.3385860684261834,0.08661169472445175,48.38709677419355
19,2023-10-16,2024-01-16,5,rsi_14,62,0.01681329423264908,0.0303030303030303,0.2825944137973461,0.05949620166485745,54.83870967741935
19,2023-10-16,2024-01-16,5,momentum_20,62,0.0029325513196480986,-0.0303030303030303,0.2635041252889574,0.011129052785918537,48.38709677419355
19,2023-10-16,2024-01-16,10,price_ma200_ratio,62,0.14877810361681326,0.23636363636363633,0.44682184851795415,0.33296962561318233,66.12903225806451
19,2023-10-16,2024-01-16,10,return_60d,62,-0.013294232649071362,-0.060606060606060594,0.3426320559711468,-0.03880031776767225,43.54838709677419
19,2023-10-16,2024-01-16,10,beta_60,62,0.14076246334310843,0.21818181818181814,0.33214967434696996,0.4237922666034748,74.19354838709677
19,2023-10-16,2024-01-16,10,volatility_10,62,0.0187683284457478,-0.02424242424242424,0.25788201815988027,0.07277874036999321,48.38709677419355
19,2023-10-16,2024-01-16,10,volatility_20,62,0.07507331378299122,0.09696969696969696,0.2772465542713124,0.27078177393514063,59.67741935483871
19,2023-10-16,2024-01-16,10,volatility_60,62,0.06608015640273704,0.1212121212121212,0.3247380451497143,0.2034875721822863,61.29032258064516
19,2023-10-16,2024-01-16,10,price_ma50_ratio,62,-0.07956989247311828,-0.1515151515151515,0.3247710013378061,-0.2450030703029263,33.87096774193548
19,2023-10-16,2024-01-16,10,volume_ratio_20,62,-0.03284457478005865,-0.0303030303030303,0.2922236987905787,-0.11239531535598221,43.54838709677419
19,2023-10-16,2024-01-16,10,rsi_14,62,-0.008015640273704792,0.0,0.2630490610601916,-0.03047203529789689,50.0
19,2023-10-16,2024-01-16,10,momentum_20,62,0.019745845552297157,-0.05454545454545454,0.30369710141683637,0.06501822197240927,45.16129032258064
19,2023-10-16,2024-01-16,20,price_ma200_ratio,62,0.3343108504398826,0.3272727272727272,0.3652311337874168,0.9153405049922952,79.03225806451613
19,2023-10-16,2024-01-16,20,return_60d,62,0.12355816226783967,0.13939393939393938,0.3672979335820995,0.33639765152727596,66.12903225806451
19,2023-10-16,2024-01-16,20,beta_60,62,0.24848484848484848,0.2303030303030303,0.1825783084048195,1.3609768359442707,90.32258064516128
19,2023-10-16,2024-01-16,20,volatility_10,62,0.1466275659824047,0.19999999999999998,0.18444807302685856,0.794953092088164,80.64516129032258
19,2023-10-16,2024-01-16,20,volatility_20,62,0.13841642228739,0.16969696969696968,0.17936142328394813,0.771717907636483,82.25806451612904
19,2023-10-16,2024-01-16,20,volatility_60,62,0.129227761485826,0.12727272727272726,0.205295837464123,0.6294709287927454,72.58064516129032
19,2023-10-16,2024-01-16,20,price_ma50_ratio,62,0.03695014662756597,0.006060606060606061,0.2989989363028625,0.1235795253470011,51.61290322580645
19,2023-10-16,2024-01-16,20,volume_ratio_20,62,0.07233626588465297,0.1515151515151515,0.3037782542220179,0.23812193558721834,66.12903225806451
19,2023-10-16,2024-01-16,20,rsi_14,62,0.06451612903225806,0.1212121212121212,0.2885358084589025,0.22359834426390582,62.903225806451616
19,2023-10-16,2024-01-16,20,momentum_20,62,0.08660801564027369,0.09090909090909091,0.3035195000092699,0.2853458036061227,61.29032258064516
20,2024-01-16,2024-04-16,1,price_ma200_ratio,63,0.06551226551226552,0.06666666666666665,0.5167772141953193,0.12677080899217963,55.55555555555556
20,2024-01-16,2024-04-16,1,return_60d,63,0.07205387205387205,0.12727272727272726,0.5019221457079154,0.14355587349557297,57.14285714285714
